sep=;
ACCELEROMETER X (m/s²);ACCELEROMETER Y (m/s²);ACCELEROMETER Z (m/s²);GRAVITY X (m/s²);GRAVITY Y (m/s²);GRAVITY Z (m/s²);LINEAR ACCELERATION X (m/s²);LINEAR ACCELERATION Y (m/s²);LINEAR ACCELERATION Z (m/s²);MAGNETIC FIELD X (μT);MAGNETIC FIELD Y (μT);MAGNETIC FIELD Z (μT);ORIENTATION X (°);ORIENTATION Y (°);ORIENTATION Z (°);PROXIMITY (i);SOUND LEVEL (dB);LOCATION Latitude : ;LOCATION Longitude : ;LOCATION Altitude ( m);LOCATION Speed ( Kmh);LOCATION Accuracy ( m);Temperature (F);Level (%);Voltage (Volt);Time since start in ms ;YYYY-MO-DD HH-MI-SS_SSS
9.5001;2.2984;0.3065;9.5172;2.3448;0.1047;-0.0171;-0.0464;0.2017;-20.9;-30.6;10.6;155.6;-14.04;-89.03;0.0;32.392;19.51929;-96.91509;;;158.06451;93.2;72.0;3.0;410579;2014-11-08 14:00:48:968
9.6533;2.1452;0.1532;9.5684;2.1525;0.1767;0.0849;-0.0073;-0.0235;-21.6;-29.7;11.5;152.78;-12.94;-88.58;0.4;35.823;19.51929;-96.91509;;;158.06451;93.2;72.0;3.0;411079;2014-11-08 14:00:49:468
9.6533;1.992;0.3065;9.5306;2.1349;0.1347;0.1227;-0.1429;0.1717;-22.0;-29.3;11.5;152.21;-13.14;-89.3;0.4;31.436;19.51929;-96.91509;;;158.06451;93.2;72.0;3.0;411579;2014-11-08 14:00:49:968
9.6533;1.8387;0.3065;9.6282;1.8859;0.2845;0.0251;-0.0471;0.0219;-22.6;-28.7;12.1;152.27;-11.08;-88.31;0.4;31.796;19.51929;-96.91509;;;158.06451;93.2;72.0;3.0;412079;2014-11-08 14:00:50:468
9.3468;1.5323;0.4597;9.633;1.8518;0.3272;-0.2861;-0.3196;0.1325;-23.0;-28.3;12.5;149.27;-10.94;-87.98;0.4;32.701;19.51929;-96.91509;;;158.06451;93.2;70.0;3.0;412579;2014-11-08 14:00:50:968
9.6533;2.1452;0.1532;9.5728;1.396;0.4082;0.0805;0.7491;-0.2549;-23.6;-27.9;12.9;149.95;-8.43;-87.49;0.4;40.646;19.51929;-96.91509;;;158.06451;93.2;70.0;3.0;413079;2014-11-08 14:00:51:468
9.5001;2.1452;0.0;9.6935;2.4052;0.0879;-0.0402;-0.1068;-0.0879;-23.2;-27.9;14.5;144.94;-13.93;-89.48;0.4;34.076;19.51929;-96.91509;;;158.06451;93.2;70.0;3.0;413583;2014-11-08 14:00:51:972
8.7339;1.6855;-1.5323;9.6781;2.216;0.4108;-0.9441;-0.5305;-1.943;-22.8;-27.9;14.4;146.14;-12.89;-87.57;0.4;32.975;19.51929;-96.91509;;;158.06451;93.2;70.0;3.0;414083;2014-11-08 14:00:52:472
9.5001;1.992;0.3065;9.574;2.0977;0.5124;-0.0739;-0.1057;-0.2059;-22.8;-27.5;15.6;143.17;-12.02;-86.6;0.4;32.511;19.51929;-96.91509;;;158.06451;93.2;70.0;3.0;414583;2014-11-08 14:00:52:972
9.3468;2.1452;0.1532;9.5764;2.158;0.257;-0.2296;-0.0128;-0.1038;-23.2;-27.5;15.0;143.86;-12.69;-88.46;0.4;31.65;19.51929;-96.91509;;;158.06451;93.2;70.0;3.0;415083;2014-11-08 14:00:53:472
9.1936;1.8387;-0.1532;9.632;1.8453;0.4876;-0.4384;-0.0066;-0.6408;-23.6;-27.5;14.2;145.59;-12.86;-88.55;0.4;36.239;19.51929;-96.91509;;;158.06451;93.2;70.0;3.0;415583;2014-11-08 14:00:53:972
9.8065;1.8387;0.4597;9.6418;1.6151;0.4356;0.1647;0.2236;0.0241;-24.0;-27.5;13.6;146.75;-9.52;-87.79;0.4;33.629;19.51952;-96.91521;;;187.09677;93.2;70.0;3.0;416084;2014-11-08 14:00:54:473
9.6533;2.1452;0.3065;9.6431;1.9862;0.3748;0.0102;0.159;-0.0683;-23.7;-27.5;13.8;145.69;-11.17;-87.62;0.4;32.453;19.51952;-96.91521;;;187.09677;93.2;70.0;3.0;416584;2014-11-08 14:00:54:973
9.6533;1.992;0.3065;9.5215;2.151;0.322;0.1318;-0.1591;-0.0156;-22.9;-27.9;14.0;146.49;-12.47;-87.74;0.4;32.487;19.51952;-96.91521;;;187.09677;93.2;70.0;3.0;417085;2014-11-08 14:00:55:474
9.5001;2.1452;0.3065;9.5497;2.1311;0.3058;-0.0496;0.014;6.0E-4;-22.5;-28.1;14.2;147.06;-12.5;-88.18;0.4;32.508;19.51952;-96.91521;;;187.09677;93.2;70.0;3.0;417585;2014-11-08 14:00:55:974
9.1936;2.1452;-0.6129;9.497;2.1963;0.172;-0.3034;-0.0511;-0.7849;-22.5;-28.1;14.2;147.19;-12.85;-88.71;0.4;34.343;19.51952;-96.91521;;;187.09677;93.2;70.0;3.0;418086;2014-11-08 14:00:56:475
9.5001;1.992;0.3065;9.5414;2.1115;0.1795;-0.0413;-0.1195;0.127;-22.7;-28.1;14.4;147.58;-12.73;-89.66;0.4;34.342;19.51952;-96.91521;;;187.09677;93.2;70.0;3.0;418586;2014-11-08 14:00:56:975
9.6533;1.992;0.4597;9.5506;2.09;0.3864;0.1027;-0.0981;0.0732;-22.9;-27.9;14.0;146.34;-12.52;-87.54;0.4;32.731;19.51952;-96.91521;;;187.09677;93.2;70.0;3.0;419087;2014-11-08 14:00:57:476
9.5001;2.1452;0.4597;9.5688;2.0695;0.3309;-0.0687;0.0757;0.1288;-22.9;-27.9;14.0;146.76;-12.11;-87.84;0.4;33.536;19.51952;-96.91521;;;187.09677;93.2;70.0;3.0;419587;2014-11-08 14:00:57:976
9.6533;2.1452;0.4597;9.5439;2.0655;0.3337;0.1094;0.0796;0.126;-22.9;-27.9;14.0;146.8;-12.2;-88.0;0.4;34.696;19.51952;-96.91521;;;187.09677;93.2;70.0;3.0;420087;2014-11-08 14:00:58:476
9.5001;1.992;0.3065;9.5453;2.0762;0.372;-0.0452;-0.0842;-0.0656;-22.9;-27.9;14.0;146.62;-12.39;-87.88;0.4;34.312;19.51952;-96.91521;;;187.09677;93.2;70.0;3.0;420588;2014-11-08 14:00:58:977
9.5001;1.992;0.3065;9.6049;1.986;0.4182;-0.1048;0.006;-0.1118;-22.9;-27.9;13.6;146.85;-11.8;-87.72;0.4;32.309;19.51952;-96.91521;;;187.09677;93.2;70.0;3.0;421088;2014-11-08 14:00:59:477
9.9598;1.992;0.3065;9.6159;1.9153;0.3809;0.3438;0.0766;-0.0744;-23.1;-27.7;13.6;146.81;-11.73;-87.58;0.4;32.35;19.51952;-96.91521;;;187.09677;93.2;70.0;3.0;421588;2014-11-08 14:00:59:977
8.7339;3.2178;-0.9194;9.552;1.6786;0.2651;-0.818;1.5392;-1.1845;-21.4;-27.9;13.8;148.74;-9.96;-88.41;0.4;33.164;19.51952;-96.91521;;;187.09677;93.2;70.0;3.0;422088;2014-11-08 14:01:00:477
9.6533;1.992;-0.3065;8.8313;2.9432;-0.8062;0.822;-0.9512;0.4997;-21.4;-28.7;14.0;148.61;-15.24;-92.64;0.4;38.215;19.51952;-96.91521;;;187.09677;93.2;70.0;3.0;422589;2014-11-08 14:01:00:978
9.1936;4.1371;-0.4597;9.7931;2.8689;-0.4254;-0.5995;1.2682;-0.0342;-17.4;-30.1;14.4;150.95;-16.31;-92.49;0.4;32.025;19.51952;-96.91521;;;187.09677;93.2;70.0;3.0;423089;2014-11-08 14:01:01:478
7.9678;7.6614;0.7661;8.5653;5.0598;0.0692;-0.5975;2.6015;0.697;-7.3;-31.1;19.1;140.61;-30.57;-89.54;0.4;32.516;19.51952;-96.91521;;;187.09677;93.2;70.0;3.0;423589;2014-11-08 14:01:01:978
5.2097;7.6614;-0.4597;5.9383;8.275;0.0687;-0.7286;-0.6137;-0.5284;-0.7;-31.5;20.1;134.08;-48.91;-84.1;0.4;33.079;19.51952;-96.91521;;;187.09677;93.2;70.0;3.0;424089;2014-11-08 14:01:02:478
6.2823;6.742;-0.3065;5.6528;7.3653;-0.2459;0.6296;-0.6233;-0.0606;-4.8;-36.1;12.4;146.16;-52.47;-92.49;0.4;32.746;19.51952;-96.91521;;;187.09677;93.2;70.0;3.0;424590;2014-11-08 14:01:02:979
7.5081;6.4355;1.2258;7.4524;6.6799;0.9966;0.0557;-0.2444;0.2292;-7.5;-36.3;9.4;156.91;-41.62;-82.38;0.4;31.795;19.51952;-96.91521;;;187.09677;93.2;70.0;3.0;425090;2014-11-08 14:01:03:479
8.121;5.3629;-0.3065;8.0006;5.6952;0.4749;0.1204;-0.3322;-0.7814;-9.9;-36.5;11.3;152.43;-37.84;-83.47;0.4;33.044;19.51952;-96.91521;;;187.09677;93.2;70.0;3.0;425591;2014-11-08 14:01:03:980
8.4275;5.2097;-0.3065;8.5572;5.1369;0.0256;-0.1297;0.0729;-0.3321;-11.1;-35.9;10.8;156.34;-31.4;-90.31;0.4;33.447;19.51952;-96.91521;;;187.09677;93.2;70.0;3.0;426091;2014-11-08 14:01:04:480
8.5807;5.2097;-0.1532;8.4935;5.1807;-0.253;0.0872;0.029;0.0998;-11.3;-35.0;11.8;154.03;-31.18;-91.31;0.4;32.298;19.51952;-96.91521;;;187.09677;93.2;70.0;3.0;426591;2014-11-08 14:01:04:980
9.9598;5.9759;0.3065;8.4064;5.3507;-0.3338;1.1007;0.5167;0.6456;-10.8;-35.2;11.8;153.7;-32.46;-92.27;0.4;31.888;19.51952;-96.91521;;;187.09677;93.2;70.0;3.0;427091;2014-11-08 14:01:05:480
5.9759;5.8226;-3.8307;7.1208;5.7047;-2.362;-0.2973;0.2995;-1.2236;-2.8;-35.2;17.4;149.46;-33.0;-92.47;0.4;31.93;19.51952;-96.91521;;;187.09677;93.2;70.0;3.0;427591;2014-11-08 14:01:05:980
8.7339;5.5162;-0.7661;6.417;5.6774;-3.4112;2.6307;0.3348;3.2975;-10.1;-34.8;13.7;157.04;-38.0;-117.99;0.4;32.171;19.51952;-96.91521;;;187.09677;93.2;70.0;3.0;428092;2014-11-08 14:01:06:481
8.2743;5.2097;-0.4597;8.7895;5.462;0.198;-0.4562;0.0019;-0.7132;-9.4;-34.8;13.5;150.55;-31.85;-88.71;0.4;32.743;19.51952;-96.91521;;;187.09677;93.2;70.0;3.0;428592;2014-11-08 14:01:06:981
8.2743;5.5162;-0.7661;8.2055;5.4824;-0.7641;0.0609;-0.2456;-0.0848;-10.0;-35.0;13.0;150.28;-32.16;-91.21;0.4;31.993;19.51952;-96.91521;;;187.09677;93.2;70.0;3.0;429092;2014-11-08 14:01:07:481
10.7259;6.742;1.0726;8.1293;5.2857;-0.762;2.7128;0.9922;1.7226;-9.8;-35.0;13.2;152.78;-33.04;-95.71;0.4;31.67;19.51952;-96.91521;;;187.09677;93.2;70.0;3.0;429592;2014-11-08 14:01:07:981
5.6694;5.5162;-4.4436;8.2815;5.7235;-0.7879;-0.5718;0.0825;-2.1356;-1.1;-34.8;17.3;148.4;-34.53;-95.43;0.4;33.348;19.51952;-96.91521;;;187.09677;93.2;70.0;3.0;430093;2014-11-08 14:01:08:482
8.8872;5.9759;-1.2258;6.2657;5.7953;-4.0317;1.5154;0.0512;2.2568;-6.0;-34.4;16.8;150.04;-37.47;-125.38;0.4;33.644;19.51952;-96.91521;;;187.09677;93.2;70.0;3.0;430594;2014-11-08 14:01:08:983
7.9678;5.5162;-0.9194;8.5942;5.6107;-0.9418;-0.6264;-0.0945;0.0225;-8.9;-34.2;14.9;148.53;-32.98;-96.25;0.4;33.317;19.51952;-96.91521;;;187.09677;93.2;70.0;3.0;431094;2014-11-08 14:01:09:483
8.2743;5.3629;-0.7661;8.2064;5.4222;-0.7547;0.0679;-0.0593;-0.0114;-9.2;-34.6;14.6;149.0;-33.59;-95.55;0.4;33.054;19.51952;-96.91521;;;187.09677;93.2;70.0;3.0;431594;2014-11-08 14:01:09:983
8.2743;5.2097;-0.7661;8.3342;5.223;-0.7455;-0.06;-0.0133;-0.0207;-9.9;-34.6;14.0;151.21;-31.97;-95.11;0.4;34.446;19.51952;-96.91521;;;187.09677;93.2;70.0;3.0;432094;2014-11-08 14:01:10:483
8.4275;5.2097;-0.7661;8.3544;5.2711;-0.6751;0.0731;-0.0614;-0.0911;-10.3;-34.6;14.0;151.0;-32.17;-94.62;0.4;34.486;19.51952;-96.91521;;;187.09677;93.2;70.0;3.0;432594;2014-11-08 14:01:10:983
8.4275;5.2097;-0.7661;8.4216;5.0979;-0.8535;0.0059;0.1118;0.0874;-10.3;-34.6;14.2;151.52;-31.57;-95.56;0.4;32.287;19.51952;-96.91521;;;187.09677;93.2;70.0;3.0;433094;2014-11-08 14:01:11:483
8.4275;5.0565;-0.7661;8.3792;5.143;-0.8195;-0.105;-0.2397;-0.0999;-10.5;-34.4;14.2;150.82;-31.17;-95.49;0.4;32.192;19.51952;-96.91521;;;187.09677;93.2;70.0;3.0;433594;2014-11-08 14:01:11:983
